_id,user_id,itemId,eventType,timestamp,interaction_type,eventValue
6708c227b02491615aeef9d8,66e9c56c5f042a244c7054f1,66de21ce54bae0c2aae88e08,Watched,1728627238,Videos,0.04
6708c232b02491615aeef9d9,66e9c56c5f042a244c7054f1,66debd7ff0ebb79513e51d96,Watched,1728627248,Videos,0.1724137931034483
6708c235b02491615aeef9da,66e9c56c5f042a244c7054f1,66def8d79469287413e36516,Watched,1728627252,Videos,0.2
6708c23cb02491615aeef9db,66e9c56c5f042a244c7054f1,66df60ca60780282aed2eadf,Watched,1728627258,Videos,1.0
6708c245b02491615aeef9dc,66e9c56c5f042a244c7054f1,66de2d7954bae0c2aae88fbb,Watched,1728627269,Videos,1.0
6708c24ab02491615aeef9dd,66e9c56c5f042a244c7054f1,66de2d7954bae0c2aae88fbb,Watched,1728627273,Videos,0.3333333333333333
6708c253b02491615aeef9de,66e9c56c5f042a244c7054f1,66dea562f0ebb79513e518f2,Watched,1728627282,Videos,0.5714285714285714
6708c276b02491615aeef9df,66e9c56c5f042a244c7054f1,66deceecda5588b4fb6ea8df,Watched,1728627317,Videos,1.0
6708c277b02491615aeef9e0,66e9c56c5f042a244c7054f1,66deceecda5588b4fb6ea8df,Watched,1728627319,Videos,0.029411764705882353
6708c27ab02491615aeef9e1,66e9c56c5f042a244c7054f1,66dee61b9469287413e3617a,Watched,1728627320,Videos,0.02631578947368421
6708c27bb02491615aeef9e2,66e9c56c5f042a244c7054f1,66deffac9469287413e36666,Watched,1728627322,Videos,0.023809523809523808
6708c27eb02491615aeef9e3,66e9c56c5f042a244c7054f1,66df21dc18d4182c6a4557ca,Watched,1728627325,Videos,0.08
6708c27fb02491615aeef9e4,66e9c56c5f042a244c7054f1,66df31a318d4182c6a455ad3,Watched,1728627326,Videos,0.08333333333333333
6708c2bcb02491615aeef9e5,66e9c56c5f042a244c7054f1,66df60ab60780282aed2ead9,Watched,1728627386,Videos,1.0
6708c2bdb02491615aeef9e6,66e9c56c5f042a244c7054f1,66df60ab60780282aed2ead9,Watched,1728627389,Videos,0.03389830508474576
6708c2c4b02491615aeef9e7,66e9c56c5f042a244c7054f1,66df87bbdd0776572944c397,Watched,1728627395,Videos,0.18181818181818182
6708c2e3b02491615aeef9e8,66e9c56c5f042a244c7054f1,66df8bd5dd0776572944c460,Watched,1728627426,Videos,1.0
6708c302b02491615aeef9e9,66e9c56c5f042a244c7054f1,66df8bd5dd0776572944c460,Watched,1728627456,Videos,1.0
6708c311b02491615aeef9ea,66e9c56c5f042a244c7054f1,66df8bd5dd0776572944c460,Watched,1728627472,Videos,0.5
6708c314b02491615aeef9eb,66e9c56c5f042a244c7054f1,66dda2cda06ce48a7dc7902c,Watched,1728627475,Videos,0.05
6708c31bb02491615aeef9ec,66e9c56c5f042a244c7054f1,66df104f2cf6091c567d8f4e,Watched,1728627482,Videos,1.0
6708c31eb02491615aeef9ed,66e9c56c5f042a244c7054f1,66df104f2cf6091c567d8f4e,Watched,1728627484,Videos,0.16666666666666666
6708c325b02491615aeef9ee,66e9c56c5f042a244c7054f1,66df39ac18d4182c6a455c5f,Watched,1728627492,Videos,1.0
6708c32eb02491615aeef9ef,66e9c56c5f042a244c7054f1,66df39ac18d4182c6a455c5f,Watched,1728627500,Videos,1.0
6708c331b02491615aeef9f0,66e9c56c5f042a244c7054f1,66df8e69dd0776572944c4de,Watched,1728627505,Videos,0.5
6708c340b02491615aeef9f1,66e9c56c5f042a244c7054f1,66df9096ad0f8b098f4fbc79,Watched,1728627518,Videos,1.0
6708c343b02491615aeef9f2,66e9c56c5f042a244c7054f1,66df997cad0f8b098f4fbe2c,Watched,1728627521,Videos,0.2
6708c346b02491615aeef9f3,66e9c56c5f042a244c7054f1,66df99baad0f8b098f4fbe38,Watched,1728627525,Videos,0.13333333333333333
6708c349b02491615aeef9f4,66e9c56c5f042a244c7054f1,66dfa254ad0f8b098f4fbfdc,Watched,1728627528,Videos,0.058823529411764705
6708c34cb02491615aeef9f5,66e9c56c5f042a244c7054f1,66dfe28d92ada63a712853e9,Watched,1728627531,Videos,0.2
6708c355b02491615aeef9f6,66e9c56c5f042a244c7054f1,66dda16da06ce48a7dc78ff6,Watched,1728627539,Videos,1.0
6708c35cb02491615aeef9f7,66e9c56c5f042a244c7054f1,66dda16da06ce48a7dc78ff6,Watched,1728627547,Videos,1.0
6708c375b02491615aeef9f8,66e9c56c5f042a244c7054f1,66dedd31da5588b4fb6eaba0,Watched,1728627572,Videos,0.7931034482758621
6708c37ab02491615aeef9f9,66e9c56c5f042a244c7054f1,66dee33e9469287413e360ed,Watched,1728627576,Videos,0.2
6708c384b02491615aeef9fa,66e9c56c5f042a244c7054f1,66df0a0c2cf6091c567d8e19,Watched,1728627586,Videos,0.6428571428571429
6708c3b2b02491615aeef9fb,66e9c56c5f042a244c7054f1,66df0e9a2cf6091c567d8efa,Watched,1728627632,Videos,0.8490566037735849
6708c3b5b02491615aeef9fc,66e9c56c5f042a244c7054f1,66df86eedd0776572944c370,Watched,1728627637,Videos,0.1111111111111111
6708c3c4b02491615aeef9fd,66e9c56c5f042a244c7054f1,66df8fe4dd0776572944c526,Watched,1728627650,Videos,1.0
6708c3cfb02491615aeef9fe,66e9c56c5f042a244c7054f1,66df8fe4dd0776572944c526,Watched,1728627663,Videos,1.0
6708c3dab02491615aeef9ff,66e9c56c5f042a244c7054f1,66dfa38ead0f8b098f4fc018,Watched,1728627673,Videos,1.0
6708c3dbb02491615aeefa00,66e9c56c5f042a244c7054f1,66dfa38ead0f8b098f4fc018,Watched,1728627674,Videos,0.0
6708c400b02491615aeefa01,66e9c56c5f042a244c7054f1,66deb22ff0ebb79513e51b68,Watched,1728627711,Videos,1.0
6708c403b02491615aeefa02,66e9c56c5f042a244c7054f1,66df1b302cf6091c567d9167,Watched,1728627714,Videos,0.0
6708c404b02491615aeefa03,66e9c56c5f042a244c7054f1,66df1d352cf6091c567d91ca,Watched,1728627716,Videos,0.017543859649122806
6708c407b02491615aeefa04,66e9c56c5f042a244c7054f1,66df55f860780282aed2e8cc,Watched,1728627718,Videos,0.018867924528301886
6708c408b02491615aeefa05,66e9c56c5f042a244c7054f1,66df58aa60780282aed2e950,Watched,1728627720,Videos,0.07692307692307693
6708c40ab02491615aeefa06,66e9c56c5f042a244c7054f1,66dfb41c249782cd18b177bd,Watched,1728627721,Videos,0.0
6708c40bb02491615aeefa07,66e9c56c5f042a244c7054f1,66dfb44b249782cd18b177c6,Watched,1728627722,Videos,0.2
6708c40bb02491615aeefa08,66e9c56c5f042a244c7054f1,66dfb63f249782cd18b17826,Watched,1728627723,Videos,0.0
6708c40cb02491615aeefa09,66e9c56c5f042a244c7054f1,66dfb8a3249782cd18b1789b,Watched,1728627724,Videos,0.0
6708c40fb02491615aeefa0a,66e9c56c5f042a244c7054f1,66dfc4de249782cd18b17af3,Watched,1728627726,Videos,0.09090909090909091
6708d9bac3242896950de6a1,66e9c5755f042a244c705693,66dda227a06ce48a7dc79011,Watched,1728633270,Videos,0.16666666666666666
6708d9bac3242896950de6a2,66e9c5755f042a244c705693,66dda514a06ce48a7dc79080,Watched,1728633272,Videos,0.09090909090909091
6708d9bac3242896950de6a3,66e9c5755f042a244c705693,66dea84ff0ebb79513e51982,Watched,1728633273,Videos,0.0
6708d9bbc3242896950de6a4,66e9c5755f042a244c705693,66ded94eda5588b4fb6eaae0,Watched,1728633274,Videos,0.0
6708d9bcc3242896950de6a5,66e9c5755f042a244c705693,66df1d352cf6091c567d91ca,Watched,1728633275,Videos,0.0
6708d9bdc3242896950de6a6,66e9c5755f042a244c705693,66dd89e78c885167f2481187,Watched,1728633277,Videos,0.0
6708d9bec3242896950de6a7,66e9c5755f042a244c705693,66dd9056e2fee00548e27baa,Watched,1728633277,Videos,0.0
6708d9bfc3242896950de6a8,66e9c5755f042a244c705693,66dec9a4da5588b4fb6ea7da,Watched,1728633279,Videos,0.0
6708d9c0c3242896950de6a9,66e9c5755f042a244c705693,66dd9315e2fee00548e27c10,Watched,1728633280,Videos,0.0
6708d9c3c3242896950de6aa,66e9c5755f042a244c705693,66ddb91be96d1d21652a7783,Watched,1728633281,Videos,0.0
6708d9c4c3242896950de6ab,66e9c5755f042a244c705693,66defde89469287413e3660f,Watched,1728633283,Videos,0.0
6708d9c5c3242896950de6ac,66e9c5755f042a244c705693,66dd9901a06ce48a7dc78eba,Watched,1728633284,Videos,0.0
6708d9c6c3242896950de6ad,66e9c5755f042a244c705693,66dda8a2a06ce48a7dc7910d,Watched,1728633285,Videos,0.0
6708d9c9c3242896950de6ae,66e9c5755f042a244c705693,66deca60da5588b4fb6ea7fe,Watched,1728633287,Videos,0.016666666666666666
6708d9d2c3242896950de6af,66e9c5755f042a244c705693,66defcb09469287413e365d3,Watched,1728633298,Videos,1.0
6708d9d3c3242896950de6b0,66e9c5755f042a244c705693,66defcb09469287413e365d3,Watched,1728633298,Videos,0.0
6708d9d4c3242896950de6b1,66e9c5755f042a244c705693,66dd9178e2fee00548e27bd4,Watched,1728633300,Videos,0.038461538461538464
6708d9d5c3242896950de6b2,66e9c5755f042a244c705693,66defcb09469287413e365d3,Watched,1728633301,Videos,0.0
6708d9d6c3242896950de6b3,66e9c5755f042a244c705693,66dd9178e2fee00548e27bd4,Watched,1728633301,Videos,0.0
6708d9d7c3242896950de6b4,66e9c5755f042a244c705693,66dda0dca06ce48a7dc78fe1,Watched,1728633303,Videos,0.058823529411764705
6708d9dac3242896950de6b5,66e9c5755f042a244c705693,66ddfe6593c5cd4396dcb10c,Watched,1728633304,Videos,0.2
6708d9dbc3242896950de6b6,66e9c5755f042a244c705693,66de112954bae0c2aae88b95,Watched,1728633307,Videos,0.0
6708d9dcc3242896950de6b7,66e9c5755f042a244c705693,66dea718f0ebb79513e51946,Watched,1728633308,Videos,0.0625
6708d9ddc3242896950de6b8,66e9c5755f042a244c705693,66ded1c7da5588b4fb6ea96c,Watched,1728633309,Videos,0.0
6708da0ac3242896950de6b9,66e9c5755f042a244c705693,66dee59f9469287413e36162,Watched,1728633352,Videos,1.0
6708ddb982433b8eea555baa,66e9c57c5f042a244c70580c,66fd024b69df3baba6db9f52,Watched,1728634295,Videos,0.0
6708ddd182433b8eea555bab,66e9c57c5f042a244c70580c,6708ddc4969a9c0f4da55576,Watched,1728634319,Videos,0.3333333333333333
6708ddd882433b8eea555bac,66e9c57c5f042a244c70580c,6708ddc4969a9c0f4da55576,Watched,1728634326,Videos,1.0
6708ddd982433b8eea555bad,66e9c57c5f042a244c70580c,6708ddc4969a9c0f4da55576,Watched,1728634328,Videos,0.3333333333333333
6708ddde82433b8eea555bae,66e9c57c5f042a244c70580c,6708ddc4969a9c0f4da55576,Watched,1728634333,Videos,0.0
6708ec70e719a09e0b0d4200,66e9c56d5f042a244c705517,66dd8d3e8c885167f2481202,Watched,1728638059,Videos,0.0
6708ec70e719a09e0b0d4201,66e9c56d5f042a244c705517,66ddc06541f781a2fe7fb3ec,Watched,1728638062,Videos,0.0
6708ec71e719a09e0b0d4202,66e9c56d5f042a244c705517,66dde80b6f09b4ddb83d58b4,Watched,1728638063,Videos,0.0
6708ec71e719a09e0b0d4203,66e9c56d5f042a244c705517,66ddf4ea93c5cd4396dcafaa,Watched,1728638064,Videos,0.0
6708ec72e719a09e0b0d4204,66e9c56d5f042a244c705517,66de198754bae0c2aae88ccd,Watched,1728638065,Videos,0.0
6708ec73e719a09e0b0d4205,66e9c56d5f042a244c705517,66de1d1054bae0c2aae88d51,Watched,1728638066,Videos,0.0
6708ec74e719a09e0b0d4206,66e9c56d5f042a244c705517,66def1c79469287413e363ba,Watched,1728638067,Videos,0.0
6708ec79e719a09e0b0d4207,66e9c56d5f042a244c705517,66defdc99469287413e36609,Watched,1728638071,Videos,0.13043478260869565
6708ec7ae719a09e0b0d4208,66e9c56d5f042a244c705517,66df24bd18d4182c6a455857,Watched,1728638072,Videos,0.0
6708ec7de719a09e0b0d4209,66e9c56d5f042a244c705517,66df2a1618d4182c6a45595f,Watched,1728638075,Videos,0.10526315789473684
6708ec7ee719a09e0b0d420a,66e9c56d5f042a244c705517,66df7471dd0776572944bfe6,Watched,1728638077,Videos,0.0
6708ec81e719a09e0b0d420b,66e9c56d5f042a244c705517,66df703460780282aed2edd3,Watched,1728638079,Videos,0.2
6708ec82e719a09e0b0d420c,66e9c56d5f042a244c705517,66df8c84dd0776572944c481,Watched,1728638081,Videos,0.125
6708ec85e719a09e0b0d420d,66e9c56d5f042a244c705517,66df9023dd0776572944c532,Watched,1728638083,Videos,0.1
6708ec88e719a09e0b0d420e,66e9c56d5f042a244c705517,66dfdc8092ada63a712852c0,Watched,1728638085,Videos,0.2
6708ec89e719a09e0b0d420f,66e9c56d5f042a244c705517,66dfe8ca92ada63a7128551b,Watched,1728638088,Videos,0.058823529411764705
6708ec8ce719a09e0b0d4210,66e9c56d5f042a244c705517,66dfe8ca92ada63a7128551b,Watched,1728638091,Videos,0.0
6708ec91e719a09e0b0d4211,66e9c56d5f042a244c705517,66e01324254724ac9e7e7173,Watched,1728638095,Videos,0.1
6708eefa2a1de1502ae83187,66e9c5755f042a244c705693,66dee59f9469287413e36162,Watched,1728638710,Videos,0.047619047619047616
6708ef032a1de1502ae83188,66e9c5755f042a244c705693,66dd8ec98c885167f248123b,Watched,1728638722,Videos,0.038461538461538464
6708ef182a1de1502ae83189,66e9c5755f042a244c705693,66dd8fad8c885167f248125c,Watched,1728638743,Videos,1.0
6708ef2b2a1de1502ae8318a,66e9c5755f042a244c705693,66dd8fad8c885167f248125c,Watched,1728638761,Videos,0.85
6708ef342a1de1502ae8318b,66e9c5755f042a244c705693,66dd940ee2fee00548e27c34,Watched,1728638770,Videos,1.0
6708ef352a1de1502ae8318c,66e9c5755f042a244c705693,66dd940ee2fee00548e27c34,Watched,1728638772,Videos,0.125
6708ef442a1de1502ae8318d,66e9c5755f042a244c705693,66dd9901a06ce48a7dc78eba,Watched,1728638785,Videos,0.9230769230769231
6708ef452a1de1502ae8318e,66e9c5755f042a244c705693,66dd9d75a06ce48a7dc78f60,Watched,1728638788,Videos,0.07142857142857142
6708ef4e2a1de1502ae8318f,66e9c5755f042a244c705693,66dda212a06ce48a7dc7900e,Liked,1728638796,Videos,1.0
6708ef512a1de1502ae83190,66e9c5755f042a244c705693,66dda83aa06ce48a7dc790fb,Watched,1728638801,Videos,0.15789473684210525
6708ef522a1de1502ae83191,66e9c5755f042a244c705693,66dea4a7f0ebb79513e518ce,Watched,1728638801,Videos,0.0
6708ef552a1de1502ae83192,66e9c5755f042a244c705693,66deb77bf0ebb79513e51c6d,Watched,1728638803,Videos,0.03571428571428571
6708ef5c2a1de1502ae83193,66e9c5755f042a244c705693,66dedb11da5588b4fb6eab37,Watched,1728638809,Videos,1.0
6708ef5d2a1de1502ae83194,66e9c5755f042a244c705693,66dedb11da5588b4fb6eab37,Watched,1728638812,Videos,0.16666666666666666
6708ef662a1de1502ae83195,66e9c5755f042a244c705693,66dd8b0c8c885167f24811b1,Watched,1728638819,Videos,0.5
6708f239199ed13f7e75bf61,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728639541,Videos,1.0
6708f240199ed13f7e75bf62,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728639549,Videos,0.6363636363636364
6708f26d199ed13f7e75bf63,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728639595,Videos,0.2727272727272727
6708f4b13c0d71569a2aa406,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728640174,Videos,0.2727272727272727
6708f5b43c0d71569a2aa407,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728640435,Videos,1.0
6708f5bb3c0d71569a2aa408,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728640441,Videos,0.45454545454545453
6708f5c23c0d71569a2aa409,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728640448,Videos,0.45454545454545453
6708f6ee3c0d71569a2aa40a,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728640749,Videos,0.36363636363636365
6708fc3633ebb3b08216c1f1,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728642098,Videos,1.0
6708fc3f33ebb3b08216c1f2,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728642109,Videos,1.0
6708fc4a33ebb3b08216c1f3,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728642121,Videos,1.0
6708fc5733ebb3b08216c1f4,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728642132,Videos,1.0
6708fc6233ebb3b08216c1f5,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728642144,Videos,1.0
6708fc6333ebb3b08216c1f6,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728642146,Videos,0.09090909090909091
6708fc6833ebb3b08216c1f7,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728642151,Videos,0.0
6708fcc733ebb3b08216c1f8,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728642246,Videos,0.9090909090909091
6708fce233ebb3b08216c1f9,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728642272,Videos,1.0
6708fce733ebb3b08216c1fa,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728642277,Videos,0.36363636363636365
6708fcec33ebb3b08216c1fb,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728642282,Videos,0.36363636363636365
6708fcf533ebb3b08216c1fc,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728642292,Videos,0.8181818181818182
6708fd9133ebb3b08216c1fd,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728642448,Videos,1.0
6708fd9433ebb3b08216c1fe,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728642450,Videos,0.09090909090909091
6708fe8733ebb3b08216c1ff,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728642693,Videos,0.36363636363636365
6708fea333ebb3b08216c200,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728642722,Videos,0.2727272727272727
6708fea833ebb3b08216c201,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728642728,Videos,0.36363636363636365
6708febd33ebb3b08216c202,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728642748,Videos,0.2727272727272727
6708fec833ebb3b08216c203,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728642758,Videos,0.6363636363636364
6708fedd33ebb3b08216c204,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728642780,Videos,0.6363636363636364
670901003ebb36a2b58b23ab,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728643324,Videos,0.2727272727272727
6709026ce254583f5216dae3,66e9c57f5f042a244c7058b1,66e0154da5d1c6b60b1b42c1,Watched,1728643689,Videos,0.5
670902b2e254583f5216dae4,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728643759,Videos,0.09090909090909091
670902bbe254583f5216dae5,66e9c57f5f042a244c7058b1,66dd771a8c885167f2480ecc,Watched,1728643769,Videos,0.3333333333333333
670902bce254583f5216dae6,66e9c57f5f042a244c7058b1,66dda57ba06ce48a7dc7908f,Watched,1728643771,Videos,0.03125
670902c1e254583f5216dae7,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728643775,Videos,0.2727272727272727
670902c4e254583f5216dae8,66e9c57f5f042a244c7058b1,66e014d0a5d1c6b60b1b42a9,Watched,1728643777,Videos,0.0847457627118644
670902c5e254583f5216dae9,66e9c57f5f042a244c7058b1,66e01403a5d1c6b60b1b4282,Watched,1728643780,Videos,0.08695652173913043
670902cae254583f5216daea,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728643785,Videos,0.7272727272727273
670902cde254583f5216daeb,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728643788,Videos,0.0
670902dae254583f5216daec,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728643800,Videos,0.7272727272727273
670902f5e254583f5216daed,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728643826,Videos,0.0
670902fee254583f5216daee,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728643835,Videos,0.18181818181818182
67090391e254583f5216daef,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728643981,Videos,0.0
67090394e254583f5216daf0,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728643987,Videos,0.2727272727272727
67090397e254583f5216daf1,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728643990,Videos,0.0
670903a4e254583f5216daf2,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728644002,Videos,0.5454545454545454
670903bfe254583f5216daf3,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728644029,Videos,0.18181818181818182
670903c6e254583f5216daf4,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728644036,Videos,0.36363636363636365
670904dce254583f5216daf5,670048437be3fc47b60ab567,670903d695abeb248b269702,Watched,1728644312,Videos,0.2727272727272727
670904e1e254583f5216daf6,670048437be3fc47b60ab567,670903d695abeb248b269702,Watched,1728644319,Videos,0.36363636363636365
670904fce254583f5216daf7,670048437be3fc47b60ab567,670903d695abeb248b269702,Watched,1728644346,Videos,0.36363636363636365
6709051de254583f5216daf8,670048437be3fc47b60ab567,670903d695abeb248b269702,Watched,1728644379,Videos,0.2727272727272727
67090522e254583f5216daf9,670048437be3fc47b60ab567,670903d695abeb248b269702,Watched,1728644386,Videos,0.09090909090909091
67090525e254583f5216dafa,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728644389,Videos,0.18181818181818182
6709052ce254583f5216dafb,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728644394,Videos,0.36363636363636365
67090658e254583f5216dafc,670048437be3fc47b60ab567,6708f13aab7ac608f75245f3,Watched,1728644692,Videos,0.09090909090909091
67090659e254583f5216dafd,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728644695,Videos,0.0
670908595e2533516dcd8bb5,670048437be3fc47b60ab567,6709066cec04bc822b43b03b,Watched,1728645206,Videos,0.046153846153846156
670908625e2533516dcd8bb6,670048437be3fc47b60ab567,6709066cec04bc822b43b03b,Watched,1728645215,Videos,0.015384615384615385
670908955e2533516dcd8bb7,670048437be3fc47b60ab567,6709066cec04bc822b43b03b,Watched,1728645267,Videos,0.1076923076923077
67090d000f5f0f85241e5846,670048437be3fc47b60ab567,6709066cec04bc822b43b03b,Watched,1728646395,Videos,0.13846153846153847
67090d030f5f0f85241e5847,670048437be3fc47b60ab567,6709066cec04bc822b43b03b,Watched,1728646402,Videos,0.046153846153846156
67090d2a6ab2b24c504b5089,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728646433,Videos,0.18181818181818182
67090d2c6ab2b24c504b508a,670048437be3fc47b60ab567,670903d695abeb248b269702,Watched,1728646443,Videos,0.6363636363636364
67090d2f6ab2b24c504b508b,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728646446,Videos,0.09090909090909091
67090d5a6ab2b24c504b508c,670048437be3fc47b60ab567,6709066cec04bc822b43b03b,Watched,1728646487,Videos,0.046153846153846156
67090d5d6ab2b24c504b508d,670048437be3fc47b60ab567,6709066cec04bc822b43b03b,Watched,1728646491,Videos,0.0
67090e766ab2b24c504b508e,670048437be3fc47b60ab567,67090d9293c0fd4411b83ac8,Watched,1728646766,Videos,0.36363636363636365
67090e7f6ab2b24c504b508f,670048437be3fc47b60ab567,6709066cec04bc822b43b03b,Watched,1728646780,Videos,0.16923076923076924
67090e826ab2b24c504b5090,670048437be3fc47b60ab567,67090d9293c0fd4411b83ac8,Watched,1728646784,Videos,0.18181818181818182
67090e8f6ab2b24c504b5091,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728646795,Videos,0.0
67090e926ab2b24c504b5092,670048437be3fc47b60ab567,670903d695abeb248b269702,Watched,1728646800,Videos,0.36363636363636365
67090f356ab2b24c504b5093,670048437be3fc47b60ab567,66dd79838c885167f2480f26,Watched,1728646962,Videos,0.23333333333333334
67090f3a6ab2b24c504b5094,670048437be3fc47b60ab567,66dd8e0e8c885167f2481220,Watched,1728646968,Videos,0.2857142857142857
67090f3f6ab2b24c504b5095,670048437be3fc47b60ab567,66dd9315e2fee00548e27c10,Watched,1728646973,Videos,0.13793103448275862
67090f4e6ab2b24c504b5096,670048437be3fc47b60ab567,66dd9a39a06ce48a7dc78ee7,Watched,1728646985,Videos,0.060240963855421686
67090f576ab2b24c504b5097,670048437be3fc47b60ab567,66dd9d75a06ce48a7dc78f60,Watched,1728646998,Videos,0.42857142857142855
67090f6c6ab2b24c504b5098,670048437be3fc47b60ab567,66dda143a06ce48a7dc78ff0,Watched,1728647017,Videos,0.6333333333333333
67090f736ab2b24c504b5099,670048437be3fc47b60ab567,66dda45aa06ce48a7dc79065,Watched,1728647025,Videos,0.5384615384615384
67090f806ab2b24c504b509a,670048437be3fc47b60ab567,66dda4d6a06ce48a7dc79077,Watched,1728647037,Videos,0.9166666666666666
67090f856ab2b24c504b509b,670048437be3fc47b60ab567,66dda7d3a06ce48a7dc790e9,Watched,1728647044,Videos,0.09836065573770492
67090f8e6ab2b24c504b509c,670048437be3fc47b60ab567,66ddeada6f09b4ddb83d591d,Watched,1728647052,Videos,1.0
67090f956ab2b24c504b509d,670048437be3fc47b60ab567,66ddeada6f09b4ddb83d591d,Watched,1728647053,Videos,0.0
67090fa86ab2b24c504b509e,670048437be3fc47b60ab567,66dd896b8c885167f2481175,Watched,1728647076,Videos,0.1111111111111111
67090fb36ab2b24c504b509f,670048437be3fc47b60ab567,66dd8bdd8c885167f24811cf,Watched,1728647088,Videos,0.7333333333333333
67090fde6ab2b24c504b50a0,670048437be3fc47b60ab567,6709066cec04bc822b43b03b,Watched,1728647130,Videos,0.015384615384615385
67090fed6ab2b24c504b50a1,670048437be3fc47b60ab567,670903d695abeb248b269702,Watched,1728647147,Videos,0.09090909090909091
67090ff06ab2b24c504b50a2,670048437be3fc47b60ab567,6709066cec04bc822b43b03b,Watched,1728647145,Videos,0.0
670910c16ab2b24c504b50a3,670048437be3fc47b60ab567,67090d9293c0fd4411b83ac8,Watched,1728647352,Videos,1.0
670910c46ab2b24c504b50a4,670048437be3fc47b60ab567,67090d9293c0fd4411b83ac8,Watched,1728647363,Videos,1.0
670910d06ab2b24c504b50a5,670048437be3fc47b60ab567,67090d9293c0fd4411b83ac8,Watched,1728647375,Videos,1.0
670910d16ab2b24c504b50a6,670048437be3fc47b60ab567,67090d9293c0fd4411b83ac8,Watched,1728647376,Videos,0.0
6709118c6ab2b24c504b50a7,670048437be3fc47b60ab567,67090d9293c0fd4411b83ac8,Watched,1728647562,Videos,0.2727272727272727
670911956ab2b24c504b50a8,670048437be3fc47b60ab567,67090d9293c0fd4411b83ac8,Watched,1728647572,Videos,0.09090909090909091
670911986ab2b24c504b50a9,670048437be3fc47b60ab567,6709066cec04bc822b43b03b,Watched,1728647575,Videos,0.03076923076923077
6709119b6ab2b24c504b50aa,670048437be3fc47b60ab567,670903d695abeb248b269702,Watched,1728647578,Videos,0.18181818181818182
670911c06ab2b24c504b50ab,670048437be3fc47b60ab567,6708f4d85556e1416c29de2e,Watched,1728647614,Videos,0.5454545454545454
